,name,url,creator,status,start_time,finish_time,players,rounds,settings.type,settings.rules,settings.is_rated,settings.is_official,settings.is_invite_only,settings.user_advance_count,settings.winner_places,settings.registered_user_count,settings.total_rounds,settings.time_class,settings.time_control,tournament_url
301,*** SCC Grand Prix: Titled Tuesday Blitz,https://www.chess.com/tournament/live/-scc-grand-prix-titled-tuesday-blitz-1253603,CHESScom,finished,1591718400,1591725601,"[{'username': 'lyonbeast', 'status': 'winner'}, {'username': 'firouzja2003', 'status': 'registered'}, {'username': 'vladislavkovalev', 'status': 'registered'}, {'username': 'anishgiri', 'status': 'registered'}, {'username': 'wonderfultime', 'status': 'registered'}, {'username': 'bigfish1995', 'status': 'registered'}, {'username': 'andreikka', 'status': 'registered'}, {'username': 'chesswarrior7197', 'status': 'registered'}, {'username': 'colchonero64', 'status': 'registered'}, {'username': 'lachesisq', 'status': 'registered'}, {'username': 'tigra', 'status': 'registered'}, {'username': 'mishanick', 'status': 'registered'}, {'username': 'evgeny81', 'status': 'registered'}, {'username': 'jospem', 'status': 'registered'}, {'username': 'obliviate12', 'status': 'registered'}, {'username': 'billiekimbah', 'status': 'registered'}, {'username': 'mikaelyanarman', 'status': 'registered'}, {'username': 'hrant_chessmood', 'status': 'registered'}, {'username': 'alexander_moskalenko', 'status': 'registered'}, {'username': 'giantslayer83', 'status': 'registered'}, {'username': 'nyzhnyk_illia', 'status': 'registered'}, {'username': 'guenplen', 'status': 'registered'}, {'username': 'anton_demchenko', 'status': 'registered'}, {'username': 'ghandeevam2003', 'status': 'registered'}, {'username': 'vugarrasulov', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-scc-grand-prix-titled-tuesday-blitz-1253603/10'],swiss,chess,True,True,False,1,3,740,10,blitz,180+1,https://api.chess.com/pub/tournament/-scc-grand-prix-titled-tuesday-blitz-1253603
302,*** SCC Grand Prix: Titled Tuesday Blitz,https://www.chess.com/tournament/live/-scc-grand-prix-titled-tuesday-blitz-1246996,CHESScom,finished,1591117200,1591124510,"[{'username': 'sergeykarjakin', 'status': 'winner'}, {'username': 'oparingrigoriy', 'status': 'registered'}, {'username': 'sibelephant', 'status': 'registered'}, {'username': 'abykhovsky', 'status': 'registered'}, {'username': 'shtembuliak', 'status': 'registered'}, {'username': 'anishgiri', 'status': 'registered'}, {'username': 'vincentkeymer', 'status': 'registered'}, {'username': 'vladislavkovalev', 'status': 'registered'}, {'username': 'bigfish1995', 'status': 'registered'}, {'username': 'radzio1987', 'status': 'registered'}, {'username': 'parhamov', 'status': 'registered'}, {'username': 'hanzo_hasashi1', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'dr-bassem', 'status': 'registered'}, {'username': 'jumbo', 'status': 'registered'}, {'username': 'grischuk', 'status': 'registered'}, {'username': 'konavets', 'status': 'registered'}, {'username': 'alexsuv', 'status': 'registered'}, {'username': 'littlepeasant', 'status': 'registered'}, {'username': 'rybka1989', 'status': 'registered'}, {'username': 'fandorine', 'status': 'registered'}, {'username': 'fabianocaruana', 'status': 'registered'}, {'username': 'vmikhalevski', 'status': 'registered'}, {'username': 'mazetovic', 'status': 'registered'}, {'username': 'psvidler', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-scc-grand-prix-titled-tuesday-blitz-1246996/10'],swiss,chess,True,True,False,1,3,1047,10,blitz,180+1,https://api.chess.com/pub/tournament/-scc-grand-prix-titled-tuesday-blitz-1246996
303,*** Titled Tuesday Blitz,https://www.chess.com/tournament/live/-titled-tuesday-blitz-1240807,CHESScom,finished,1590512400,1590520078,"[{'username': 'chesswarrior7197', 'status': 'winner'}, {'username': 'lachesisq', 'status': 'registered'}, {'username': 'vincentkeymer', 'status': 'registered'}, {'username': 'penguingm1', 'status': 'registered'}, {'username': 'bigfish1995', 'status': 'registered'}, {'username': 'onischuk_v', 'status': 'registered'}, {'username': 'gogieff', 'status': 'registered'}, {'username': 'oparingrigoriy', 'status': 'registered'}, {'username': 'sibelephant', 'status': 'registered'}, {'username': 'vladislavkovalev', 'status': 'registered'}, {'username': 'anishgiri', 'status': 'registered'}, {'username': 'billiekimbah', 'status': 'registered'}, {'username': 'indianlad', 'status': 'registered'}, {'username': 'tigrvshlyape', 'status': 'registered'}, {'username': 'fandorine', 'status': 'registered'}, {'username': 'vaathi_coming', 'status': 'registered'}, {'username': 'grandelicious', 'status': 'registered'}, {'username': 'rasmussvane', 'status': 'registered'}, {'username': 'gabix_94', 'status': 'registered'}, {'username': 'rozum_ivan', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'emiliocordova', 'status': 'registered'}, {'username': 'gena217', 'status': 'registered'}, {'username': 'shubinkirill2003', 'status': 'registered'}, {'username': 'alexander_moskalenko', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1240807/10'],swiss,chess,True,True,False,1,3,926,10,blitz,180+1,https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1240807
304,*** Titled Tuesday Blitz,https://www.chess.com/tournament/live/-titled-tuesday-blitz-1233743,CHESScom,finished,1589914800,1589921989,"[{'username': 'hikaru', 'status': 'winner'}, {'username': 'bigfish1995', 'status': 'registered'}, {'username': 'vladislavkovalev', 'status': 'registered'}, {'username': 'alexander_zubov', 'status': 'registered'}, {'username': 'firouzja2003', 'status': 'registered'}, {'username': 'salem-ar', 'status': 'registered'}, {'username': 'tigrvshlyape', 'status': 'registered'}, {'username': 'funo09', 'status': 'registered'}, {'username': 'eltaj_safarli', 'status': 'registered'}, {'username': 'kirillshevchenko', 'status': 'registered'}, {'username': 'sibelephant', 'status': 'registered'}, {'username': 'mrkvoz', 'status': 'registered'}, {'username': 'wonderfultime', 'status': 'registered'}, {'username': 'dretch', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'nihalsarin', 'status': 'registered'}, {'username': 'zurability', 'status': 'registered'}, {'username': 'gabrielian_artur', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'onischuk_v', 'status': 'registered'}, {'username': 'msb2', 'status': 'registered'}, {'username': 'gross-aleks', 'status': 'registered'}, {'username': 'tenismaster', 'status': 'registered'}, {'username': 'tapuah', 'status': 'registered'}, {'username': 'shield12', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1233743/10'],swiss,chess,True,True,False,1,3,1007,10,blitz,180+1,https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1233743
305,*** Titled Tuesday Blitz,https://www.chess.com/tournament/live/-titled-tuesday-blitz-1225223,CHESScom,finished,1589302800,1589309849,"[{'username': 'hikaru', 'status': 'winner'}, {'username': 'firouzja2003', 'status': 'registered'}, {'username': 'liemle', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'azerichess', 'status': 'registered'}, {'username': 'radzio1987', 'status': 'registered'}, {'username': 'parhamov', 'status': 'registered'}, {'username': 'anuar_is', 'status': 'registered'}, {'username': 'viditchess', 'status': 'registered'}, {'username': 'batica1984', 'status': 'registered'}, {'username': 'swimmerchess', 'status': 'registered'}, {'username': 'tioloko', 'status': 'registered'}, {'username': 'raunaksadhwani2005', 'status': 'registered'}, {'username': 'sychev_klementy', 'status': 'registered'}, {'username': 'igor_lysyj', 'status': 'registered'}, {'username': 'msb2', 'status': 'registered'}, {'username': 'vincentkeymer', 'status': 'registered'}, {'username': 'a-fier', 'status': 'registered'}, {'username': 'vladislavkovalev', 'status': 'registered'}, {'username': 'durarbayli', 'status': 'registered'}, {'username': 'raja3401', 'status': 'registered'}, {'username': 'kleinebeer98', 'status': 'registered'}, {'username': 'andreikka', 'status': 'registered'}, {'username': 'miterryble', 'status': 'registered'}, {'username': 'jumbo', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1225223/10'],swiss,chess,True,True,False,1,3,1084,10,blitz,180+1,https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1225223
306,*** Titled Tuesday Blitz,https://www.chess.com/tournament/live/-titled-tuesday-blitz-1213181,CHESScom,finished,1588698000,1588705336,"[{'username': 'anton_demchenko', 'status': 'winner'}, {'username': 'varskelis', 'status': 'registered'}, {'username': 'parhamov', 'status': 'registered'}, {'username': 'micki-taryan', 'status': 'registered'}, {'username': 'vladislavkovalev', 'status': 'registered'}, {'username': 'grischuk', 'status': 'registered'}, {'username': 'gigaquparadze', 'status': 'registered'}, {'username': 'mikhailovviacheslav', 'status': 'registered'}, {'username': 'ghandeevam2003', 'status': 'registered'}, {'username': 'duhless', 'status': 'registered'}, {'username': 'lachesisq', 'status': 'registered'}, {'username': 'sam_chessmood', 'status': 'registered'}, {'username': 'penguingm1', 'status': 'registered'}, {'username': 'gm_levan_pantsulaia', 'status': 'registered'}, {'username': 'bigfish1995', 'status': 'registered'}, {'username': 'alextriapishko', 'status': 'registered'}, {'username': 'billiekimbah', 'status': 'registered'}, {'username': 'beca95', 'status': 'registered'}, {'username': 'psvidler', 'status': 'registered'}, {'username': 'zkid', 'status': 'registered'}, {'username': 'rasmussvane', 'status': 'registered'}, {'username': 'gubajdullin', 'status': 'registered'}, {'username': 'aryantari', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'vpsetter', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1213181/10'],swiss,chess,True,True,False,1,3,1055,10,blitz,180+1,https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1213181
307,*** Titled Tuesday Blitz,https://www.chess.com/tournament/live/-titled-tuesday-blitz-1208093,CHESScom,finished,1588093200,1588099839,"[{'username': 'gogieff', 'status': 'winner'}, {'username': 'angry_twin', 'status': 'registered'}, {'username': 'sychev_klementy', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'gm_levan_pantsulaia', 'status': 'registered'}, {'username': 'wonderfultime', 'status': 'registered'}, {'username': 'man-chuk', 'status': 'registered'}, {'username': 'grischuk', 'status': 'registered'}, {'username': 'hikaru', 'status': 'registered'}, {'username': 'spartakus1975', 'status': 'registered'}, {'username': 'jumbo', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'gukeshdommaraju', 'status': 'registered'}, {'username': 'georgmeier', 'status': 'registered'}, {'username': 'pheonixking2000', 'status': 'registered'}, {'username': 'yqperez', 'status': 'registered'}, {'username': 'rpragchess', 'status': 'registered'}, {'username': 'swimmerchess', 'status': 'registered'}, {'username': 'billiekimbah', 'status': 'registered'}, {'username': 'durarbayli', 'status': 'registered'}, {'username': 'liemle', 'status': 'registered'}, {'username': 'vladislavkovalev', 'status': 'registered'}, {'username': 'msb2', 'status': 'registered'}, {'username': 'gmkrikor', 'status': 'registered'}, {'username': 'andreikka', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1208093/9'],swiss,chess,True,True,False,1,3,1109,9,blitz,180+1,https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1208093
308,*** Titled Tuesday Blitz,https://www.chess.com/tournament/live/-titled-tuesday-blitz-1199696,CHESScom,finished,1587488400,1587495288,"[{'username': 'shant_sargsyan', 'status': 'winner'}, {'username': 'viditchess', 'status': 'registered'}, {'username': 'grischuk', 'status': 'registered'}, {'username': 'billiekimbah', 'status': 'registered'}, {'username': 'hikaru', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'infernal_xam', 'status': 'registered'}, {'username': 'bigfish1995', 'status': 'registered'}, {'username': 'beca95', 'status': 'registered'}, {'username': 'verdenotte', 'status': 'registered'}, {'username': 'alexander_moskalenko', 'status': 'registered'}, {'username': 'bulldog167', 'status': 'registered'}, {'username': 'jefferyx', 'status': 'registered'}, {'username': 'indianlad', 'status': 'registered'}, {'username': 'wonderfultime', 'status': 'registered'}, {'username': 'gmbenjaminbok', 'status': 'registered'}, {'username': 'homayoontofighi', 'status': 'registered'}, {'username': 'anton_demchenko', 'status': 'registered'}, {'username': 'eljanov', 'status': 'registered'}, {'username': 'swimmerchess', 'status': 'registered'}, {'username': 'vaathi_coming', 'status': 'registered'}, {'username': 'dynamikus', 'status': 'registered'}, {'username': 'austrianfalcon', 'status': 'registered'}, {'username': 'andreikka', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1199696/9'],swiss,chess,True,True,False,1,3,1037,9,blitz,180+1,https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1199696
309,*** Titled Tuesday Blitz,https://www.chess.com/tournament/live/-titled-tuesday-blitz-1189334,CHESScom,finished,1586883600,1586890130,"[{'username': 'salem-ar', 'status': 'winner'}, {'username': 'zaven_chessmood', 'status': 'registered'}, {'username': 'okriak', 'status': 'registered'}, {'username': 'lachesisq', 'status': 'registered'}, {'username': 'gigaquparadze', 'status': 'registered'}, {'username': 'gadimbaylia', 'status': 'registered'}, {'username': 'jospem', 'status': 'registered'}, {'username': 'tigrvshlyape', 'status': 'registered'}, {'username': 'jefferyx', 'status': 'registered'}, {'username': 'sam_chessmood', 'status': 'registered'}, {'username': 'yqperez', 'status': 'registered'}, {'username': 'grischuk', 'status': 'registered'}, {'username': 'indianlad', 'status': 'registered'}, {'username': 'sergoy', 'status': 'registered'}, {'username': 'fandorine', 'status': 'registered'}, {'username': 'liemle', 'status': 'registered'}, {'username': 'bilodeaua', 'status': 'registered'}, {'username': 'wonderfultime', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'bigfish1995', 'status': 'registered'}, {'username': 'georgmeier', 'status': 'registered'}, {'username': 'nihalsarin', 'status': 'registered'}, {'username': 'guenplen', 'status': 'registered'}, {'username': 'igor_lysyj', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1189334/9'],swiss,chess,True,True,False,1,3,1126,9,blitz,180+1,https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1189334
310,*** Titled Tuesday Blitz,https://www.chess.com/tournament/live/-titled-tuesday-blitz-1182433,CHESScom,finished,1586289600,1586296305,"[{'username': 'micki-taryan', 'status': 'winner'}, {'username': 'aryantari', 'status': 'registered'}, {'username': 'zaven_chessmood', 'status': 'registered'}, {'username': 'oparingrigoriy', 'status': 'registered'}, {'username': 'fabianocaruana', 'status': 'registered'}, {'username': 'zavgorodniy_serg', 'status': 'registered'}, {'username': 'paralinch', 'status': 'registered'}, {'username': 'anon132639', 'status': 'registered'}, {'username': 'lachesisq', 'status': 'registered'}, {'username': 'swimmerchess', 'status': 'registered'}, {'username': 'varskelis', 'status': 'registered'}, {'username': 'sibelephant', 'status': 'registered'}, {'username': 'antipov_mikhail_al', 'status': 'registered'}, {'username': 'georgmeier', 'status': 'registered'}, {'username': 'parhamov', 'status': 'registered'}, {'username': 'eltaj_safarli', 'status': 'registered'}, {'username': 'jospem', 'status': 'registered'}, {'username': 'joppie2', 'status': 'registered'}, {'username': 'batica1984', 'status': 'registered'}, {'username': 'sam_chessmood', 'status': 'registered'}, {'username': 'gmhess', 'status': 'registered'}, {'username': 'igorkovalenko', 'status': 'registered'}, {'username': 'xdps', 'status': 'registered'}, {'username': 'rud_makarian', 'status': 'registered'}, {'username': 'liemle', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1182433/9'],swiss,chess,True,True,False,1,3,888,9,blitz,180+1,https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1182433
311,*** Titled Tuesday Blitz,https://www.chess.com/tournament/live/-titled-tuesday-blitz-1152628,CHESScom,finished,1583269200,1583275792,"[{'username': 'sebastian', 'status': 'winner'}, {'username': 'vladislavkovalev', 'status': 'registered'}, {'username': 'supernotar', 'status': 'registered'}, {'username': 'parhamov', 'status': 'registered'}, {'username': 'gadimbaylia', 'status': 'registered'}, {'username': 'hrant_chessmood', 'status': 'registered'}, {'username': 'sibelephant', 'status': 'registered'}, {'username': 'tayson_7', 'status': 'registered'}, {'username': 'platy3', 'status': 'registered'}, {'username': 'antonsmirnov', 'status': 'registered'}, {'username': 'grigorgrigorov', 'status': 'registered'}, {'username': 'vladimirbelous', 'status': 'registered'}, {'username': 'vaathi_coming', 'status': 'registered'}, {'username': 'elgasanov', 'status': 'registered'}, {'username': 'homayoontofighi', 'status': 'registered'}, {'username': 'tigra', 'status': 'registered'}, {'username': 'konavets', 'status': 'registered'}, {'username': 'varskelis', 'status': 'registered'}, {'username': 'champ2005', 'status': 'registered'}, {'username': 'bigfish1995', 'status': 'registered'}, {'username': 'pouya21', 'status': 'registered'}, {'username': 'gabrielian_artur', 'status': 'registered'}, {'username': 'mirovlasenko', 'status': 'registered'}, {'username': 'vugarrasulov', 'status': 'registered'}, {'username': 'bascheyaro', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1152628/9'],swiss,chess,True,False,False,1,3,420,9,blitz,180+1,https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1152628
312,*** Titled Tuesday Blitz,https://www.chess.com/tournament/live/-titled-tuesday-blitz-1152623,CHESScom,finished,1583254800,1583261229,"[{'username': 'eltaj_safarli', 'status': 'winner'}, {'username': 'chesswarrior7197', 'status': 'registered'}, {'username': 'gena217', 'status': 'registered'}, {'username': 'parhamov', 'status': 'registered'}, {'username': 'rasmussvane', 'status': 'registered'}, {'username': 'vladislavkovalev', 'status': 'registered'}, {'username': 'abdimalik_abdisalimov', 'status': 'registered'}, {'username': 'tigrvshlyape', 'status': 'registered'}, {'username': 'wonderfultime', 'status': 'registered'}, {'username': 'sankalp_gupta2003', 'status': 'registered'}, {'username': 'msb2', 'status': 'registered'}, {'username': 'pouya21', 'status': 'registered'}, {'username': 'vugarrasulov', 'status': 'registered'}, {'username': 'sanan_sjugirov', 'status': 'registered'}, {'username': 'jospem', 'status': 'registered'}, {'username': 'rpragchess', 'status': 'registered'}, {'username': 'vaathi_coming', 'status': 'registered'}, {'username': 'gordima', 'status': 'registered'}, {'username': 'willychess95', 'status': 'registered'}, {'username': 'micki-taryan', 'status': 'registered'}, {'username': 'gmsrinath', 'status': 'registered'}, {'username': 'fandorine', 'status': 'registered'}, {'username': 'indianlad', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'alexander_moskalenko', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1152623/9'],swiss,chess,True,False,False,1,3,376,9,blitz,180+1,https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1152623
313,*** Titled Tuesday Blitz,https://www.chess.com/tournament/live/-titled-tuesday-blitz-1144554,CHESScom,finished,1580850000,1580857909,"[{'username': 'sergiochess83', 'status': 'winner'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'duhless', 'status': 'registered'}, {'username': 'varskelis', 'status': 'registered'}, {'username': 'tigrvshlyape', 'status': 'registered'}, {'username': 'sibelephant', 'status': 'registered'}, {'username': 'konavets', 'status': 'registered'}, {'username': 'hrant_chessmood', 'status': 'registered'}, {'username': 'gmkrikor', 'status': 'registered'}, {'username': 'shant_sargsyan', 'status': 'registered'}, {'username': 'supernotar', 'status': 'registered'}, {'username': 'vladdobrov', 'status': 'registered'}, {'username': 'vugarrasulov', 'status': 'registered'}, {'username': 'sanan_sjugirov', 'status': 'registered'}, {'username': 'korchmar_vasiliy', 'status': 'registered'}, {'username': 'vlad_sid', 'status': 'registered'}, {'username': 'kleinebeer98', 'status': 'registered'}, {'username': 'firouzja2003', 'status': 'registered'}, {'username': 'jguerramzllo', 'status': 'registered'}, {'username': 'mikaelyanarman', 'status': 'registered'}, {'username': 'anton_demchenko', 'status': 'registered'}, {'username': 'damianolew95', 'status': 'registered'}, {'username': 'matthewg-p4p', 'status': 'registered'}, {'username': 'dhaydon19', 'status': 'registered'}, {'username': 'felixjoseynojosa', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1144554/9'],swiss,chess,True,False,False,1,3,368,9,blitz,180+2,https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1144554
314,*** Titled Tuesday Blitz,https://www.chess.com/tournament/live/-titled-tuesday-blitz-1144553,CHESScom,finished,1580835600,1580843749,"[{'username': 'hanzo_hasashi1', 'status': 'winner'}, {'username': 'indianlad', 'status': 'registered'}, {'username': 'anton_demchenko', 'status': 'registered'}, {'username': 'firouzja2003', 'status': 'registered'}, {'username': 'atakishiyev04', 'status': 'registered'}, {'username': 'rasmussvane', 'status': 'registered'}, {'username': 'shield12', 'status': 'registered'}, {'username': 'gmsrinath', 'status': 'registered'}, {'username': 'miterryble', 'status': 'registered'}, {'username': 'gukeshdommaraju', 'status': 'registered'}, {'username': 'petrpalachev', 'status': 'registered'}, {'username': 'wonderfultime', 'status': 'registered'}, {'username': 'andrei_belozerov', 'status': 'registered'}, {'username': 'lastgladiator1', 'status': 'registered'}, {'username': 'shimanovalex', 'status': 'registered'}, {'username': 'gordima', 'status': 'registered'}, {'username': 'mr_sinigami', 'status': 'registered'}, {'username': 'dretch', 'status': 'registered'}, {'username': 'vlad_sid', 'status': 'registered'}, {'username': 'christopheryoo', 'status': 'registered'}, {'username': 'vinniethepooh', 'status': 'registered'}, {'username': 'sganerdene', 'status': 'registered'}, {'username': 'witik', 'status': 'registered'}, {'username': 'tjktiger', 'status': 'registered'}, {'username': 'evgeny81', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1144553/9'],swiss,chess,True,False,False,1,3,281,9,blitz,180+2,https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1144553
315,*** Titled Tuesday Blitz,https://www.chess.com/tournament/live/-titled-tuesday-blitz-1136499,CHESScom,finished,1578430800,1578438836,"[{'username': 'konavets', 'status': 'winner'}, {'username': 'marcoriehle', 'status': 'registered'}, {'username': 'firouzja2003', 'status': 'registered'}, {'username': 'sebastian', 'status': 'registered'}, {'username': 'exploringchess', 'status': 'registered'}, {'username': 'nubair1198', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'parhamov', 'status': 'registered'}, {'username': 'spectralsoul', 'status': 'registered'}, {'username': 'gordima', 'status': 'registered'}, {'username': 'igorkovalenko', 'status': 'registered'}, {'username': 'korchmar_vasiliy', 'status': 'registered'}, {'username': 'duhless', 'status': 'registered'}, {'username': 'indianlad', 'status': 'registered'}, {'username': 'bilodeaua', 'status': 'registered'}, {'username': 'tigrvshlyape', 'status': 'registered'}, {'username': 'maciek_92', 'status': 'registered'}, {'username': 'temus_galaktionov', 'status': 'registered'}, {'username': 'genghis_k', 'status': 'registered'}, {'username': 'hikaru', 'status': 'registered'}, {'username': 'andrewmaco', 'status': 'registered'}, {'username': 'wonderfultime', 'status': 'registered'}, {'username': 'alexander_moskalenko', 'status': 'registered'}, {'username': 'hansen', 'status': 'registered'}, {'username': 'ntbt_dhs', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1136499/9'],swiss,chess,True,False,False,1,3,415,9,blitz,180+2,https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1136499
316,*** Titled Tuesday Blitz AM,https://www.chess.com/tournament/live/-titled-tuesday-blitz-am-1136500,CHESScom,finished,1578416400,1578424213,"[{'username': 'parhamov', 'status': 'winner'}, {'username': 'duhless', 'status': 'registered'}, {'username': 'msb2', 'status': 'registered'}, {'username': 'mishanick', 'status': 'registered'}, {'username': 'fireheart92', 'status': 'registered'}, {'username': 'genghis_k', 'status': 'registered'}, {'username': 'fairchess_on_youtube', 'status': 'registered'}, {'username': 'oparingrigoriy', 'status': 'registered'}, {'username': 'sethu0025', 'status': 'registered'}, {'username': 'georgmeier', 'status': 'registered'}, {'username': 'vladdobrov', 'status': 'registered'}, {'username': 'severomorskij', 'status': 'registered'}, {'username': 'khazarbabazada', 'status': 'registered'}, {'username': 'platy3', 'status': 'registered'}, {'username': 'jsprepz', 'status': 'registered'}, {'username': 'korchmar_vasiliy', 'status': 'registered'}, {'username': 'alexander_donchenko', 'status': 'registered'}, {'username': 'rasmussvane', 'status': 'registered'}, {'username': 'david_paravyan', 'status': 'registered'}, {'username': 'gmcorrales', 'status': 'registered'}, {'username': 'gmkrikor', 'status': 'registered'}, {'username': 'triumphmate', 'status': 'registered'}, {'username': 'indianlad', 'status': 'registered'}, {'username': 'crescentmoon2411', 'status': 'registered'}, {'username': 'adrianpetrisor1992', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-titled-tuesday-blitz-am-1136500/9'],swiss,chess,True,False,False,1,3,384,9,blitz,180+2,https://api.chess.com/pub/tournament/-titled-tuesday-blitz-am-1136500
317,*** Titled Tuesday Blitz,https://www.chess.com/tournament/live/-titled-tuesday-blitz-1125173,CHESScom,finished,1575406800,1575415590,"[{'username': 'dangerousplayer1st', 'status': 'winner'}, {'username': 'eltaj_safarli', 'status': 'registered'}, {'username': 'parhamov', 'status': 'registered'}, {'username': 'oleksandr_bortnyk', 'status': 'registered'}, {'username': 'man-chuk', 'status': 'registered'}, {'username': 'dhaydon19', 'status': 'registered'}, {'username': 'jefferyx', 'status': 'registered'}, {'username': 'cool4chess', 'status': 'registered'}, {'username': 'tigrvshlyape', 'status': 'registered'}, {'username': 'sanan_sjugirov', 'status': 'registered'}, {'username': 'kuli4ik', 'status': 'registered'}, {'username': 'triumphmate', 'status': 'registered'}, {'username': 'pouya21', 'status': 'registered'}, {'username': 'krasavchik2002', 'status': 'registered'}, {'username': 'firouzja2003', 'status': 'registered'}, {'username': 'bigfish1995', 'status': 'registered'}, {'username': 'rasmussvane', 'status': 'registered'}, {'username': 'gabrielian_artur', 'status': 'registered'}, {'username': 'dragon7040', 'status': 'registered'}, {'username': 'harutyuniantigrank', 'status': 'registered'}, {'username': 'indianlad', 'status': 'registered'}, {'username': 'gusanchutik', 'status': 'registered'}, {'username': 'joshdaruca', 'status': 'registered'}, {'username': 'konavets', 'status': 'registered'}, {'username': '1977ivan', 'status': 'registered'}]",['https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1125173/10'],swiss,chess,True,False,False,1,3,341,10,blitz,180+2,https://api.chess.com/pub/tournament/-titled-tuesday-blitz-1125173
